time,algo,unpaid_total_amount,unpaid_algo_amount,profitability,balance
2021-03-30 22:30:00,20,0.00000600,0.00000215,0.00007776,
2021-03-30 22:30:00,56,0.00000600,0.00000385,0.00007776,
2021-03-30 22:25:00,20,0.00000573,0.00000215,0.00004032000000000001,
2021-03-30 22:25:00,56,0.00000573,0.00000358,0.00004032000000000001,
2021-03-30 22:20:00,20,0.00000559,0.00000215,0.000046080000000000006,
2021-03-30 22:20:00,56,0.00000559,0.00000344,0.000046080000000000006,
2021-03-30 22:15:00,20,0.00000543,0.00000215,0.000023040000000000003,
2021-03-30 22:15:00,56,0.00000543,0.00000328,0.000023040000000000003,
2021-03-30 22:10:00,20,0.00000535,0.00000215,0.00006912000000000002,
2021-03-30 22:10:00,56,0.00000535,0.00000320,0.00006912000000000002,
2021-03-30 22:05:00,20,0.00000511,0.00000215,0.00003168,
2021-03-30 22:05:00,56,0.00000511,0.00000296,0.00003168,
2021-03-30 22:00:00,20,0.00000500,0.00000215,0.000023040000000000003,
2021-03-30 22:00:00,56,0.00000500,0.00000285,0.000023040000000000003,
2021-03-30 21:55:00,20,0.00000492,0.00000215,0.000046080000000000006,
2021-03-30 21:55:00,56,0.00000492,0.00000277,0.000046080000000000006,
2021-03-30 21:50:00,20,0.00000476,0.00000215,0.00006336,
2021-03-30 21:50:00,56,0.00000476,0.00000261,0.00006336,
2021-03-30 21:45:00,20,0.00000454,0.00000215,0.000046080000000000006,
2021-03-30 21:45:00,56,0.00000454,0.00000239,0.000046080000000000006,
2021-03-30 21:40:00,20,0.00000438,0.00000215,0.00007776,
2021-03-30 21:40:00,56,0.00000438,0.00000223,0.00007776,
2021-03-30 21:35:00,20,0.00000411,0.00000215,0.00006048000000000001,
2021-03-30 21:35:00,56,0.00000411,0.00000196,0.00006048000000000001,
2021-03-30 21:30:00,20,0.00000390,0.00000215,0.000028800000000000002,
2021-03-30 21:30:00,56,0.00000390,0.00000175,0.000028800000000000002,
2021-03-30 21:25:00,20,0.00000380,0.00000205,0.00007776,
2021-03-30 21:25:00,56,0.00000380,0.00000175,0.00007776,
2021-03-30 21:20:00,20,0.00000353,0.00000205,0.00003168,
2021-03-30 21:20:00,56,0.00000353,0.00000148,0.00003168,
2021-03-30 21:15:00,20,0.00000342,0.00000205,0.00009792,
2021-03-30 21:15:00,56,0.00000342,0.00000137,0.00009792,
2021-03-30 21:10:00,20,0.00000308,0.00000205,0.00003168,
2021-03-30 21:10:00,56,0.00000308,0.00000103,0.00003168,
2021-03-30 21:05:00,20,0.00000297,0.00000205,0.00007488,
2021-03-30 21:05:00,56,0.00000297,0.00000092,0.00007488,
2021-03-30 21:00:00,20,0.00000271,0.00000205,0.00011232000000000001,
2021-03-30 21:00:00,56,0.00000271,0.00000066,0.00011232000000000001,
2021-03-30 20:55:00,20,0.00000232,0.00000205,0.00007776,
2021-03-30 20:55:00,56,0.00000232,0.00000027,0.00007776,
2021-03-30 20:50:00,20,0.00000204,0.00000204,0.00006048,
2021-03-30 20:45:00,20,0.00000183,0.00000183,0.00004608000000000001,
2021-03-30 20:40:00,20,0.00000167,0.00000167,0.000046080000000000006,
2021-03-30 20:35:00,20,0.00000151,0.00000151,0.00006336,
2021-03-30 20:30:00,20,0.00000129,0.00000129,0.00005471999999999999,
2021-03-30 20:25:00,20,0.00000110,0.00000110,0.00006336,
2021-03-30 20:20:00,20,0.00000088,0.00000088,0.000051840000000000005,
2021-03-30 20:15:00,20,0.00000070,0.00000070,0.000046080000000000006,
2021-03-30 20:10:00,20,0.00000054,0.00000054,0.000057600000000000004,
2021-03-30 20:05:00,20,0.00000034,0.00000034,0.00006912000000000002,
2021-03-30 20:00:00,20,0.00000010,0.00000010,0.00008063999999999999,
2021-03-30 20:00:00,56,0.00000010,0.00000000,0.00008063999999999999,
2021-03-30 19:59:59,20,0.00001276,0.00000594,0.00007488000000000001,
2021-03-30 19:59:59,56,0.00001276,0.00000682,0.00007488000000000001,
2021-03-30 19:55:00,20,0.00001258,0.00000576,0.00006336,
2021-03-30 19:55:00,56,0.00001258,0.00000682,0.00006336,
2021-03-30 19:50:00,20,0.00001236,0.00000554,0.000046080000000000006,
2021-03-30 19:50:00,56,0.00001236,0.00000682,0.000046080000000000006,
2021-03-30 19:45:00,20,0.00001220,0.00000538,0.00008352,
2021-03-30 19:45:00,56,0.00001220,0.00000682,0.00008352,
2021-03-30 19:40:00,20,0.00001191,0.00000509,0.000046080000000000006,
2021-03-30 19:40:00,56,0.00001191,0.00000682,0.000046080000000000006,
2021-03-30 19:35:00,20,0.00001175,0.00000493,0.000057600000000000004,
2021-03-30 19:35:00,56,0.00001175,0.00000682,0.000057600000000000004,
2021-03-30 19:30:00,20,0.00001155,0.00000473,0.00007488000000000001,
2021-03-30 19:30:00,56,0.00001155,0.00000682,0.00007488000000000001,
2021-03-30 19:25:00,20,0.00001129,0.00000447,0.000057600000000000004,
2021-03-30 19:25:00,56,0.00001129,0.00000682,0.000057600000000000004,
2021-03-30 19:20:00,20,0.00001109,0.00000427,0.00005472000000000001,
2021-03-30 19:20:00,56,0.00001109,0.00000682,0.00005472000000000001,
2021-03-30 19:15:00,20,0.00001090,0.00000408,0.00009792,
2021-03-30 19:15:00,56,0.00001090,0.00000682,0.00009792,
2021-03-30 19:10:00,20,0.00001064,0.00000403,0.00004032000000000001,
2021-03-30 19:10:00,56,0.00001064,0.00000661,0.00004032000000000001,
2021-03-30 19:05:00,20,0.00001050,0.00000403,0.00010080000000000001,
2021-03-30 19:05:00,56,0.00001050,0.00000647,0.00010080000000000001,
2021-03-30 19:00:00,20,0.00001015,0.00000403,0.00003456000000000001,
2021-03-30 19:00:00,56,0.00001015,0.00000612,0.00003456000000000001,
2021-03-30 18:55:00,20,0.00001003,0.00000403,0.00013536,
2021-03-30 18:55:00,56,0.00001003,0.00000600,0.00013536,
2021-03-30 18:50:00,20,0.00000956,0.00000403,0.00006624,
2021-03-30 18:50:00,56,0.00000956,0.00000553,0.00006624,
2021-03-30 18:45:00,20,0.00000933,0.00000403,0.00010080000000000001,
2021-03-30 18:45:00,56,0.00000933,0.00000530,0.00010080000000000001,
2021-03-30 18:40:00,20,0.00000898,0.00000403,0.00006624,
2021-03-30 18:40:00,56,0.00000898,0.00000495,0.00006624,
2021-03-30 18:35:00,20,0.00000875,0.00000403,0.00012096,
2021-03-30 18:35:00,56,0.00000875,0.00000472,0.00012096,
2021-03-30 18:30:00,20,0.00000833,0.00000403,0.00006048,
2021-03-30 18:30:00,56,0.00000833,0.00000430,0.00006048,
2021-03-30 18:25:00,20,0.00000812,0.00000403,0.000043200000000000007,
2021-03-30 18:25:00,56,0.00000812,0.00000409,0.000043200000000000007,
2021-03-30 18:20:00,20,0.00000797,0.00000403,0.000043200000000000007,
2021-03-30 18:20:00,56,0.00000797,0.00000394,0.000043200000000000007,
2021-03-30 18:15:00,20,0.00000782,0.00000403,0.00010080000000000001,
2021-03-30 18:15:00,56,0.00000782,0.00000379,0.00010080000000000001,
2021-03-30 18:10:00,20,0.00000747,0.00000403,0.00006048000000000001,
2021-03-30 18:10:00,56,0.00000747,0.00000344,0.00006048000000000001,
2021-03-30 18:05:00,20,0.00000726,0.00000403,0.00010368000000000001,
2021-03-30 18:05:00,56,0.00000726,0.00000323,0.00010368000000000001,
2021-03-30 18:00:00,20,0.00000690,0.00000403,0.00015264,
2021-03-30 18:00:00,56,0.00000690,0.00000287,0.00015264,
2021-03-30 17:55:00,20,0.00000637,0.00000403,0.00006912000000000002,
2021-03-30 17:55:00,56,0.00000637,0.00000234,0.00006912000000000002,
2021-03-30 17:50:00,20,0.00000613,0.00000403,0.00009216000000000001,
2021-03-30 17:50:00,56,0.00000613,0.00000210,0.00009216000000000001,
2021-03-30 17:45:00,20,0.00000581,0.00000403,0.00003168,
2021-03-30 17:45:00,56,0.00000581,0.00000178,0.00003168,
2021-03-30 17:40:00,20,0.00000570,0.00000403,0.00008640000000000001,
2021-03-30 17:40:00,56,0.00000570,0.00000167,0.00008640000000000001,
2021-03-30 17:35:00,20,0.00000540,0.00000403,0.00004896,
2021-03-30 17:35:00,56,0.00000540,0.00000137,0.00004896,
2021-03-30 17:30:00,20,0.00000523,0.00000403,0.00013248,
2021-03-30 17:30:00,56,0.00000523,0.00000120,0.00013248,
2021-03-30 17:25:00,20,0.00000477,0.00000403,0.00010080000000000001,
2021-03-30 17:25:00,56,0.00000477,0.00000074,0.00010080000000000001,
2021-03-30 17:20:00,20,0.00000442,0.00000403,0.000046080000000000006,
2021-03-30 17:20:00,56,0.00000442,0.00000039,0.000046080000000000006,
2021-03-30 17:15:00,20,0.00000426,0.00000403,0.00005184,
2021-03-30 17:15:00,56,0.00000426,0.00000023,0.00005184,
2021-03-30 17:10:00,20,0.00000394,0.00000389,0.00006336,
2021-03-30 17:10:00,56,0.00000394,0.00000005,0.00006336,
2021-03-30 17:05:00,20,0.00000372,0.00000367,0.00007200000000000002,
2021-03-30 17:05:00,56,0.00000372,0.00000005,0.00007200000000000002,
2021-03-30 17:00:00,20,0.00000353,0.00000353,0.00008064000000000001,
2021-03-30 16:55:00,20,0.00000325,0.00000325,0.00009216000000000001,
2021-03-30 16:50:00,20,0.00000293,0.00000293,0.00008352,
2021-03-30 16:45:00,20,0.00000264,0.00000264,0.00006048000000000001,
2021-03-30 16:40:00,20,0.00000243,0.00000243,0.00010656,
2021-03-30 16:35:00,20,0.00000206,0.00000206,0.00008928,
2021-03-30 16:30:00,20,0.00000175,0.00000175,0.00009216000000000001,
2021-03-30 16:25:00,20,0.00000143,0.00000143,0.00006048,
2021-03-30 16:20:00,20,0.00000122,0.00000122,0.00011808,
2021-03-30 16:15:00,20,0.00000081,0.00000081,0.000054720000000000005,
2021-03-30 16:10:00,20,0.00000062,0.00000062,0.00010080000000000001,
2021-03-30 16:05:00,20,0.00000027,0.00000027,0.00006912000000000002,
2021-03-30 16:00:00,20,0.00000003,0.00000003,0.00008352000000000003,
2021-03-30 16:00:00,56,0.00000003,0.00000000,0.00008352000000000003,
2021-03-30 15:59:59,20,0.00001157,0.00000648,0.00008640000000000001,
2021-03-30 15:59:59,56,0.00001157,0.00000509,0.00008640000000000001,
2021-03-30 15:55:00,20,0.00001131,0.00000622,0.00007776,
2021-03-30 15:55:00,56,0.00001131,0.00000509,0.00007776,
2021-03-30 15:50:00,20,0.00001104,0.00000595,0.00010368,
2021-03-30 15:50:00,56,0.00001104,0.00000509,0.00010368,
2021-03-30 15:45:00,20,0.00001068,0.00000559,0.00013248,
2021-03-30 15:45:00,56,0.00001068,0.00000509,0.00013248,
2021-03-30 15:40:00,20,0.00001022,0.00000513,0.00008352,
2021-03-30 15:40:00,56,0.00001022,0.00000509,0.00008352,
2021-03-30 15:35:00,20,0.00000993,0.00000484,0.00009504000000000001,
2021-03-30 15:35:00,56,0.00000993,0.00000509,0.00009504000000000001,
2021-03-30 15:30:00,20,0.00000960,0.00000451,0.00006336,
2021-03-30 15:30:00,56,0.00000960,0.00000509,0.00006336,
2021-03-30 15:25:00,20,0.00000938,0.00000429,0.00005760000000000001,
2021-03-30 15:25:00,56,0.00000938,0.00000509,0.00005760000000000001,
2021-03-30 15:20:00,20,0.00000918,0.00000409,0.00007776,
2021-03-30 15:20:00,56,0.00000918,0.00000509,0.00007776,
2021-03-30 15:15:00,20,0.00000891,0.00000382,0.000057600000000000004,
2021-03-30 15:15:00,56,0.00000891,0.00000509,0.000057600000000000004,
2021-03-30 15:10:00,20,0.00000871,0.00000362,0.00006624,
2021-03-30 15:10:00,56,0.00000871,0.00000509,0.00006624,
2021-03-30 15:05:00,20,0.00000848,0.00000339,0.00006624,
2021-03-30 15:05:00,56,0.00000848,0.00000509,0.00006624,
2021-03-30 15:00:00,20,0.00000825,0.00000316,0.00007200000000000002,
2021-03-30 15:00:00,56,0.00000825,0.00000509,0.00007200000000000002,
2021-03-30 14:55:00,20,0.00000800,0.00000291,0.00009216000000000001,
2021-03-30 14:55:00,56,0.00000800,0.00000509,0.00009216000000000001,
2021-03-30 14:50:00,20,0.00000768,0.00000259,0.00006624,
2021-03-30 14:50:00,56,0.00000768,0.00000509,0.00006624,
2021-03-30 14:45:00,20,0.00000745,0.00000236,0.00006912000000000002,
2021-03-30 14:45:00,56,0.00000745,0.00000509,0.00006912000000000002,
2021-03-30 14:40:00,20,0.00000721,0.00000212,0.00006911999999999999,
2021-03-30 14:40:00,56,0.00000721,0.00000509,0.00006911999999999999,
2021-03-30 14:35:00,20,0.00000697,0.00000188,0.00007776,
2021-03-30 14:35:00,56,0.00000697,0.00000509,0.00007776,
2021-03-30 14:30:00,20,0.00000670,0.00000161,0.00009504000000000001,
2021-03-30 14:30:00,56,0.00000670,0.00000509,0.00009504000000000001,
2021-03-30 14:25:00,20,0.00000637,0.00000128,0.00006912000000000002,
2021-03-30 14:25:00,56,0.00000637,0.00000509,0.00006912000000000002,
2021-03-30 14:20:00,20,0.00000613,0.00000104,0.00009792,
2021-03-30 14:20:00,56,0.00000613,0.00000509,0.00009792,
2021-03-30 14:15:00,20,0.00000579,0.00000070,0.00008352,
2021-03-30 14:15:00,56,0.00000579,0.00000509,0.00008352,
2021-03-30 14:10:00,20,0.00000550,0.00000041,0.00004896,
2021-03-30 14:10:00,56,0.00000550,0.00000509,0.00004896,
2021-03-30 14:05:00,20,0.00000529,0.00000024,0.00004319999999999999,
2021-03-30 14:05:00,56,0.00000529,0.00000505,0.00004319999999999999,
2021-03-30 14:00:00,20,0.00000514,0.00000024,0.000040319999999999993,
2021-03-30 14:00:00,56,0.00000514,0.00000490,0.000040319999999999993,
2021-03-30 13:55:00,20,0.00000500,0.00000024,0.00010079999999999998,
2021-03-30 13:55:00,56,0.00000500,0.00000476,0.00010079999999999998,
2021-03-30 13:50:00,20,0.00000465,0.00000024,0.00006911999999999999,
2021-03-30 13:50:00,56,0.00000465,0.00000441,0.00006911999999999999,
2021-03-30 13:45:00,20,0.00000441,0.00000024,0.000023040000000000003,
2021-03-30 13:45:00,56,0.00000441,0.00000417,0.000023040000000000003,
2021-03-30 13:40:00,20,0.00000433,0.00000024,0.00005471999999999999,
2021-03-30 13:40:00,56,0.00000433,0.00000409,0.00005471999999999999,
2021-03-30 13:35:00,20,0.00000414,0.00000024,0.00012096,
2021-03-30 13:35:00,56,0.00000414,0.00000390,0.00012096,
2021-03-30 13:30:00,20,0.00000372,0.00000024,0.00004319999999999999,
2021-03-30 13:30:00,56,0.00000372,0.00000348,0.00004319999999999999,
2021-03-30 13:25:00,20,0.00000357,0.00000024,0.00005472000000000001,
2021-03-30 13:25:00,56,0.00000357,0.00000333,0.00005472000000000001,
2021-03-30 13:20:00,20,0.00000338,0.00000024,0.000057600000000000004,
2021-03-30 13:20:00,56,0.00000338,0.00000314,0.000057600000000000004,
2021-03-30 13:15:00,20,0.00000318,0.00000024,0.00003744,
2021-03-30 13:15:00,56,0.00000318,0.00000294,0.00003744,
2021-03-30 13:10:00,20,0.00000305,0.00000024,0.000057600000000000004,
2021-03-30 13:10:00,56,0.00000305,0.00000281,0.000057600000000000004,
2021-03-30 13:05:00,20,0.00000285,0.00000024,0.00007200000000000002,
2021-03-30 13:05:00,56,0.00000285,0.00000261,0.00007200000000000002,
2021-03-30 13:00:00,56,0.00000257,0.00000257,0.000057600000000000004,
2021-03-30 12:55:00,56,0.00000237,0.00000237,0.00006624,
2021-03-30 12:50:00,56,0.00000214,0.00000214,0.000040319999999999993,
2021-03-30 12:45:00,56,0.00000200,0.00000200,0.000057600000000000004,
2021-03-30 12:40:00,56,0.00000180,0.00000180,0.000057600000000000004,
2021-03-30 12:35:00,56,0.00000160,0.00000160,0.00010079999999999998,
2021-03-30 12:30:00,56,0.00000125,0.00000125,0.000028800000000000002,
2021-03-30 12:25:00,56,0.00000115,0.00000115,0.00009216000000000001,
2021-03-30 12:20:00,56,0.00000083,0.00000083,0.00004608000000000001,
2021-03-30 12:15:00,56,0.00000067,0.00000067,0.000040319999999999993,
2021-03-30 12:10:00,56,0.00000053,0.00000053,0.00006048,
2021-03-30 12:05:00,56,0.00000032,0.00000032,0.00007776,
2021-03-30 12:00:00,20,0.00000005,0.00000000,0.000057600000000000004,
2021-03-30 12:00:00,56,0.00000005,0.00000005,0.000057600000000000004,
2021-03-30 11:59:59,20,0.00001096,0.00000005,0.00004896,
2021-03-30 11:59:59,56,0.00001096,0.00001091,0.00004896,
2021-03-30 11:55:00,20,0.00001081,0.00000005,0.000072,
2021-03-30 11:55:00,56,0.00001081,0.00001076,0.000072,
2021-03-30 11:50:00,20,0.00001056,0.00000005,0.00002592,
2021-03-30 11:50:00,56,0.00001056,0.00001051,0.00002592,
2021-03-30 11:45:00,20,0.00001047,0.00000005,0.00004319999999999999,
2021-03-30 11:45:00,56,0.00001047,0.00001042,0.00004319999999999999,
2021-03-30 11:40:00,20,0.00001032,0.00000005,0.00008639999999999999,
2021-03-30 11:40:00,56,0.00001032,0.00001027,0.00008639999999999999,
2021-03-30 11:35:00,20,0.00001002,0.00000005,0.00003744,
2021-03-30 11:35:00,56,0.00001002,0.00000997,0.00003744,
2021-03-30 11:30:00,20,0.00000989,0.00000005,0.000057600000000000004,
2021-03-30 11:30:00,56,0.00000989,0.00000984,0.000057600000000000004,
2021-03-30 11:25:00,20,0.00000969,0.00000005,0.000072,
2021-03-30 11:25:00,56,0.00000969,0.00000964,0.000072,
2021-03-30 11:20:00,20,0.00000944,0.00000005,0.000028800000000000002,
2021-03-30 11:20:00,56,0.00000944,0.00000939,0.000028800000000000002,
2021-03-30 11:15:00,20,0.00000934,0.00000005,0.00008639999999999999,
2021-03-30 11:15:00,56,0.00000934,0.00000929,0.00008639999999999999,
2021-03-30 11:10:00,20,0.00000904,0.00000005,0.00011520000000000001,
2021-03-30 11:10:00,56,0.00000904,0.00000899,0.00011520000000000001,
2021-03-30 11:05:00,20,0.00000864,0.00000005,0.00004319999999999999,
2021-03-30 11:05:00,56,0.00000864,0.00000859,0.00004319999999999999,
2021-03-30 11:00:00,20,0.00000849,0.00000005,0.00005471999999999999,
2021-03-30 11:00:00,56,0.00000849,0.00000844,0.00005471999999999999,
2021-03-30 10:55:00,20,0.00000830,0.00000005,0.00008639999999999999,
2021-03-30 10:55:00,56,0.00000830,0.00000825,0.00008639999999999999,
2021-03-30 10:50:00,20,0.00000800,0.00000005,0.00009792,
2021-03-30 10:50:00,56,0.00000800,0.00000795,0.00009792,
2021-03-30 10:45:00,20,0.00000766,0.00000005,0.000057600000000000004,
2021-03-30 10:45:00,56,0.00000766,0.00000761,0.000057600000000000004,
2021-03-30 10:40:00,20,0.00000746,0.00000005,0.00004896,
2021-03-30 10:40:00,56,0.00000746,0.00000741,0.00004896,
2021-03-30 10:35:00,20,0.00000729,0.00000005,0.00004319999999999999,
2021-03-30 10:35:00,56,0.00000729,0.00000724,0.00004319999999999999,
2021-03-30 10:30:00,20,0.00000714,0.00000005,0.00004319999999999999,
2021-03-30 10:30:00,56,0.00000714,0.00000709,0.00004319999999999999,
2021-03-30 10:25:00,20,0.00000699,0.00000005,0.000057600000000000004,
2021-03-30 10:25:00,56,0.00000699,0.00000694,0.000057600000000000004,
2021-03-30 10:20:00,20,0.00000679,0.00000005,0.000057600000000000004,
2021-03-30 10:20:00,56,0.00000679,0.00000674,0.000057600000000000004,
2021-03-30 10:15:00,20,0.00000659,0.00000005,0.00003456000000000001,
2021-03-30 10:15:00,56,0.00000659,0.00000654,0.00003456000000000001,
2021-03-30 10:10:00,20,0.00000647,0.00000005,0.00011520000000000001,
2021-03-30 10:10:00,56,0.00000647,0.00000642,0.00011520000000000001,
2021-03-30 10:05:00,20,0.00000607,0.00000005,0.00004896,
2021-03-30 10:05:00,56,0.00000607,0.00000602,0.00004896,
2021-03-30 10:00:00,20,0.00000590,0.00000005,0.00010079999999999998,
2021-03-30 10:00:00,56,0.00000590,0.00000585,0.00010079999999999998,
2021-03-30 09:55:00,20,0.00000555,0.00000005,0.00007488,
2021-03-30 09:55:00,56,0.00000555,0.00000550,0.00007488,
2021-03-30 09:50:00,20,0.00000529,0.00000005,0.00012671999999999998,
2021-03-30 09:50:00,56,0.00000529,0.00000524,0.00012671999999999998,
2021-03-30 09:45:00,20,0.00000485,0.00000005,0.00004319999999999999,
2021-03-30 09:45:00,56,0.00000485,0.00000480,0.00004319999999999999,
2021-03-30 09:40:00,20,0.00000470,0.00000005,0.0001296,
2021-03-30 09:40:00,56,0.00000470,0.00000465,0.0001296,
2021-03-30 09:35:00,20,0.00000425,0.00000005,0.000072,
2021-03-30 09:35:00,56,0.00000425,0.00000420,0.000072,
2021-03-30 09:30:00,20,0.00000400,0.00000005,0.00006911999999999999,
2021-03-30 09:30:00,56,0.00000400,0.00000395,0.00006911999999999999,
2021-03-30 09:25:00,20,0.00000376,0.00000005,0.00008064000000000001,
2021-03-30 09:25:00,56,0.00000376,0.00000371,0.00008064000000000001,
2021-03-30 09:20:00,20,0.00000348,0.00000005,0.00009504,
2021-03-30 09:20:00,56,0.00000348,0.00000343,0.00009504,
2021-03-30 09:15:00,20,0.00000315,0.00000005,0.00006048,
2021-03-30 09:15:00,56,0.00000315,0.00000310,0.00006048,
2021-03-30 09:10:00,20,0.00000294,0.00000005,0.00006911999999999999,
2021-03-30 09:10:00,56,0.00000294,0.00000289,0.00006911999999999999,
2021-03-30 09:05:00,20,0.00000270,0.00000005,0.00011520000000000001,
2021-03-30 09:05:00,56,0.00000270,0.00000265,0.00011520000000000001,
2021-03-30 09:00:00,20,0.00000230,0.00000005,0.00003456000000000001,
2021-03-30 09:00:00,56,0.00000230,0.00000225,0.00003456000000000001,
2021-03-30 08:55:00,20,0.00000218,0.00000005,0.000040319999999999993,
2021-03-30 08:55:00,56,0.00000218,0.00000213,0.000040319999999999993,
2021-03-30 08:50:00,20,0.00000204,0.00000005,0.000051840000000000005,
2021-03-30 08:50:00,56,0.00000204,0.00000199,0.000051840000000000005,
2021-03-30 08:45:00,20,0.00000182,0.00000001,0.000023039999999999996,
2021-03-30 08:45:00,56,0.00000182,0.00000181,0.000023039999999999996,
2021-03-30 08:40:00,56,0.00000174,0.00000174,0.000051839999999999985,
2021-03-30 08:35:00,56,0.00000156,0.00000156,0.00006911999999999999,
2021-03-30 08:30:00,56,0.00000132,0.00000132,0.00008063999999999999,
2021-03-30 08:25:00,56,0.00000104,0.00000104,0.000040319999999999993,
2021-03-30 08:20:00,56,0.00000090,0.00000090,0.00006911999999999999,
2021-03-30 08:15:00,56,0.00000066,0.00000066,0.000072,
2021-03-30 08:10:00,56,0.00000041,0.00000041,0.000028800000000000002,
2021-03-30 08:05:00,56,0.00000031,0.00000031,0.00008928,
2021-03-30 08:00:00,20,0.00000000,0.00000000,0.000046080000000000006,
2021-03-30 08:00:00,56,0.00000000,0.00000000,0.000046080000000000006,
2021-03-30 07:59:59,20,0.00002002,0.00000037,0.000046080000000000006,
2021-03-30 07:59:59,56,0.00002002,0.00001965,0.000046080000000000006,
2021-03-30 07:55:00,20,0.00001986,0.00000037,0.00002592,
2021-03-30 07:55:00,56,0.00001986,0.00001949,0.00002592,
2021-03-30 07:50:00,20,0.00001977,0.00000037,0.00007488,
2021-03-30 07:50:00,56,0.00001977,0.00001940,0.00007488,
2021-03-30 07:45:00,20,0.00001951,0.00000037,0.00004896,
2021-03-30 07:45:00,56,0.00001951,0.00001914,0.00004896,
2021-03-30 07:40:00,20,0.00001934,0.00000037,0.00002592,
2021-03-30 07:40:00,56,0.00001934,0.00001897,0.00002592,
2021-03-30 07:35:00,20,0.00001925,0.00000037,0.000028800000000000002,
2021-03-30 07:35:00,56,0.00001925,0.00001888,0.000028800000000000002,
2021-03-30 07:30:00,20,0.00001915,0.00000037,0.000040319999999999993,
2021-03-30 07:30:00,56,0.00001915,0.00001878,0.000040319999999999993,
2021-03-30 07:25:00,20,0.00001901,0.00000037,0.000040319999999999993,
2021-03-30 07:25:00,56,0.00001901,0.00001864,0.000040319999999999993,
2021-03-30 07:20:00,20,0.00001887,0.00000037,0.000054720000000000005,
2021-03-30 07:20:00,56,0.00001887,0.00001850,0.000054720000000000005,
2021-03-30 07:15:00,20,0.00001868,0.00000032,0.00005471999999999999,
2021-03-30 07:15:00,56,0.00001868,0.00001836,0.00005471999999999999,
2021-03-30 07:10:00,20,0.00001849,0.00000032,0.00006911999999999999,
2021-03-30 07:10:00,56,0.00001849,0.00001817,0.00006911999999999999,
2021-03-30 07:05:00,20,0.00001825,0.00000032,0.00004032000000000001,
2021-03-30 07:05:00,56,0.00001825,0.00001793,0.00004032000000000001,
2021-03-30 07:00:00,20,0.00001811,0.00000032,0.000046080000000000006,
2021-03-30 07:00:00,56,0.00001811,0.00001779,0.000046080000000000006,
2021-03-30 06:55:00,20,0.00001795,0.00000032,0.000020160000000000003,
2021-03-30 06:55:00,56,0.00001795,0.00001763,0.000020160000000000003,
2021-03-30 06:50:00,20,0.00001788,0.00000032,0.00008063999999999999,
2021-03-30 06:50:00,56,0.00001788,0.00001756,0.00008063999999999999,
2021-03-30 06:45:00,20,0.00001760,0.00000032,0.00008063999999999999,
2021-03-30 06:45:00,56,0.00001760,0.00001728,0.00008063999999999999,
2021-03-30 06:40:00,20,0.00001732,0.00000032,0.00008352,
2021-03-30 06:40:00,56,0.00001732,0.00001700,0.00008352,
2021-03-30 06:35:00,20,0.00001703,0.00000032,0.00005471999999999999,
2021-03-30 06:35:00,56,0.00001703,0.00001671,0.00005471999999999999,
2021-03-30 06:30:00,20,0.00001684,0.00000032,0.00008928,
2021-03-30 06:30:00,56,0.00001684,0.00001652,0.00008928,
2021-03-30 06:25:00,20,0.00001653,0.00000032,0.00006048,
2021-03-30 06:25:00,56,0.00001653,0.00001621,0.00006048,
2021-03-30 06:20:00,20,0.00001632,0.00000032,0.000028800000000000002,
2021-03-30 06:20:00,56,0.00001632,0.00001600,0.000028800000000000002,
2021-03-30 06:15:00,20,0.00001622,0.00000032,0.00006336,
2021-03-30 06:15:00,56,0.00001622,0.00001590,0.00006336,
2021-03-30 06:10:00,20,0.00001600,0.00000032,0.000040319999999999993,
2021-03-30 06:10:00,56,0.00001600,0.00001568,0.000040319999999999993,
2021-03-30 06:05:00,20,0.00001586,0.00000032,0.00009504,
2021-03-30 06:05:00,56,0.00001586,0.00001554,0.00009504,
2021-03-30 06:00:00,20,0.00001553,0.00000032,0.00005471999999999999,
2021-03-30 06:00:00,56,0.00001553,0.00001521,0.00005471999999999999,
2021-03-30 05:55:00,20,0.00001529,0.00000027,0.00009215999999999998,
2021-03-30 05:55:00,56,0.00001529,0.00001502,0.00009215999999999998,
2021-03-30 05:50:00,20,0.00001497,0.00000025,0.000025919999999999992,
2021-03-30 05:50:00,56,0.00001497,0.00001472,0.000025919999999999992,
2021-03-30 05:45:00,20,0.00001488,0.00000025,0.00008639999999999999,
2021-03-30 05:45:00,56,0.00001488,0.00001463,0.00008639999999999999,
2021-03-30 05:40:00,20,0.00001458,0.00000025,0.000057600000000000004,
2021-03-30 05:40:00,56,0.00001458,0.00001433,0.000057600000000000004,
2021-03-30 05:35:00,20,0.00001438,0.00000025,0.00009792,
2021-03-30 05:35:00,56,0.00001438,0.00001413,0.00009792,
2021-03-30 05:30:00,20,0.00001404,0.00000025,0.00005184,
2021-03-30 05:30:00,56,0.00001404,0.00001379,0.00005184,
2021-03-30 05:25:00,20,0.00001386,0.00000025,0.000057600000000000004,
2021-03-30 05:25:00,56,0.00001386,0.00001361,0.000057600000000000004,
2021-03-30 05:20:00,20,0.00001366,0.00000025,0.000072,
2021-03-30 05:20:00,56,0.00001366,0.00001341,0.000072,
2021-03-30 05:15:00,20,0.00001341,0.00000025,0.00004896,
2021-03-30 05:15:00,56,0.00001341,0.00001316,0.00004896,
